=== Run information ===

Scheme:       weka.classifiers.rules.ZeroR 
Relation:     cleaned_demone
Instances:    6268
Attributes:   5
              ID
              TRUNCATED
              possibly_sensitive
              retweeted_status
              reaction
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

ZeroR predicts class value: -0.26853035143769965

Time taken to build model: 0 seconds

=== Predictions on training set ===

    inst#     actual  predicted      error
     1142      1         -0.269     -1.269 
     1143      0         -0.269     -0.269 
     1144     -1         -0.269      0.731 
     1145      0         -0.269     -0.269 
     1146      1         -0.269     -1.269 
     1147      1         -0.269     -1.269 
     1148     -1         -0.269      0.731 
     1149     -1         -0.269      0.731 
     1150      1         -0.269     -1.269 
     1151      1         -0.269     -1.269 
     1152      0         -0.269     -0.269 
     1153      1         -0.269     -1.269 
     1154      1         -0.269     -1.269 
     1155      1         -0.269     -1.269 
     1156      0         -0.269     -0.269 
     1157      1         -0.269     -1.269 
     1158     -1         -0.269      0.731 
     1159     -1         -0.269      0.731 
     1160      1         -0.269     -1.269 
     1161      1         -0.269     -1.269 
     1162      1         -0.269     -1.269 
     1163      0         -0.269     -0.269 
     1164      1         -0.269     -1.269 
     1165      0         -0.269     -0.269 
     1166     -1         -0.269      0.731 
     1167     -1         -0.269      0.731 
     1168     -1         -0.269      0.731 
     1169     -1         -0.269      0.731 
     1170     -1         -0.269      0.731 
     1171     -1         -0.269      0.731 
     1172     -1         -0.269      0.731 
     1173     -1         -0.269      0.731 
     1174     -1         -0.269      0.731 
     1175      0         -0.269     -0.269 
     1176     -1         -0.269      0.731 
     1177     -1         -0.269      0.731 
     1178     -1         -0.269      0.731 
     1179     -1         -0.269      0.731 
     1180     -1         -0.269      0.731 
     1181     -1         -0.269      0.731 
     1182     -1         -0.269      0.731 
     1183      0         -0.269     -0.269 
     1184      1         -0.269     -1.269 
     1185     -1         -0.269      0.731 
     1186      1         -0.269     -1.269 
     1187     -1         -0.269      0.731 
     1188     -1         -0.269      0.731 
     1189      1         -0.269     -1.269 
     1190      0         -0.269     -0.269 
     1191      1         -0.269     -1.269 
     1192      0         -0.269     -0.269 
     1193     -1         -0.269      0.731 
     1194      0         -0.269     -0.269 
     1195      1         -0.269     -1.269 
     1196      1         -0.269     -1.269 
     1197     -1         -0.269      0.731 
     1198     -1         -0.269      0.731 
     1199      1         -0.269     -1.269 
     1200      1         -0.269     -1.269 
     1201      0         -0.269     -0.269 
     1202      1         -0.269     -1.269 
     1203      1         -0.269     -1.269 
     1204      1         -0.269     -1.269 
     1205      0         -0.269     -0.269 
     1206      1         -0.269     -1.269 
     1207     -1         -0.269      0.731 
     1208     -1         -0.269      0.731 
     1209      1         -0.269     -1.269 
     1210      1         -0.269     -1.269 
     1211      1         -0.269     -1.269 
     1212      0         -0.269     -0.269 
     1213     -1         -0.269      0.731 
     1214      1         -0.269     -1.269 
     1215      1         -0.269     -1.269 
     1216      1         -0.269     -1.269 
     1217      0         -0.269     -0.269 
     1218      1         -0.269     -1.269 
     1219      0         -0.269     -0.269 
     1220     -1         -0.269      0.731 
     1221     -1         -0.269      0.731 
     1222     -1         -0.269      0.731 
     1223     -1         -0.269      0.731 
     1224     -1         -0.269      0.731 
     1225     -1         -0.269      0.731 
     1226     -1         -0.269      0.731 
     1227     -1         -0.269      0.731 
     1228     -1         -0.269      0.731 
     1229      0         -0.269     -0.269 
     1230     -1         -0.269      0.731 
     1231     -1         -0.269      0.731 
     1232     -1         -0.269      0.731 
     1233     -1         -0.269      0.731 
     1234     -1         -0.269      0.731 
     1235     -1         -0.269      0.731 
     1236     -1         -0.269      0.731 
     1237      0         -0.269     -0.269 
     1238      1         -0.269     -1.269 
     1239     -1         -0.269      0.731 
     1240      1         -0.269     -1.269 
     1241     -1         -0.269      0.731 
     1242     -1         -0.269      0.731 
     1243      1         -0.269     -1.269 
     1244      0         -0.269     -0.269 
     1245      1         -0.269     -1.269 
     1246      0         -0.269     -0.269 
     1247     -1         -0.269      0.731 
     1248      0         -0.269     -0.269 
     1249      1         -0.269     -1.269 
     1250      1         -0.269     -1.269 
     1251     -1         -0.269      0.731 
     1252     -1         -0.269      0.731 
     1253      1         -0.269     -1.269 
     1254      1         -0.269     -1.269 
     1255      0         -0.269     -0.269 
     1256      1         -0.269     -1.269 
     1257      1         -0.269     -1.269 
     1258      1         -0.269     -1.269 
     1259      0         -0.269     -0.269 
     1260      1         -0.269     -1.269 
     1261     -1         -0.269      0.731 
     1262     -1         -0.269      0.731 
     1263      1         -0.269     -1.269 
     1264      1         -0.269     -1.269 
     1265      1         -0.269     -1.269 
     1266      0         -0.269     -0.269 
     1267      1         -0.269     -1.269 
     1268      0         -0.269     -0.269 
     1269     -1         -0.269      0.731 
     1270     -1         -0.269      0.731 
     1271     -1         -0.269      0.731 
     1272     -1         -0.269      0.731 
     1273     -1         -0.269      0.731 
     1274     -1         -0.269      0.731 
     1275     -1         -0.269      0.731 
     1276     -1         -0.269      0.731 
     1277     -1         -0.269      0.731 
     1278      0         -0.269     -0.269 
     1279     -1         -0.269      0.731 
     1280     -1         -0.269      0.731 
     1281     -1         -0.269      0.731 
     1282     -1         -0.269      0.731 
     1283     -1         -0.269      0.731 
     1284     -1         -0.269      0.731 
     1285     -1         -0.269      0.731 
     1286      0         -0.269     -0.269 
     1287      1         -0.269     -1.269 
     1288     -1         -0.269      0.731 
     1289      1         -0.269     -1.269 
     1290     -1         -0.269      0.731 
     1291     -1         -0.269      0.731 
     1292      1         -0.269     -1.269 
     1293      0         -0.269     -0.269 
     1294      1         -0.269     -1.269 
     1295      0         -0.269     -0.269 
     1296     -1         -0.269      0.731 
     1297      0         -0.269     -0.269 
     1298      1         -0.269     -1.269 
     1299      1         -0.269     -1.269 
     1300     -1         -0.269      0.731 
     1301     -1         -0.269      0.731 
     1302      1         -0.269     -1.269 
     1303      1         -0.269     -1.269 
     1304      0         -0.269     -0.269 
     1305      1         -0.269     -1.269 
     1306      1         -0.269     -1.269 
     1307      1         -0.269     -1.269 
     1308      0         -0.269     -0.269 
     1309      1         -0.269     -1.269 
     1310     -1         -0.269      0.731 
     1311     -1         -0.269      0.731 
     1312      1         -0.269     -1.269 
     1313      1         -0.269     -1.269 
     1314      1         -0.269     -1.269 
     1315      0         -0.269     -0.269 
     1316      1         -0.269     -1.269 
     1317      0         -0.269     -0.269 
     1318     -1         -0.269      0.731 
     1319     -1         -0.269      0.731 
     1320     -1         -0.269      0.731 
     1321     -1         -0.269      0.731 
     1322     -1         -0.269      0.731 
     1323     -1         -0.269      0.731 
     1324     -1         -0.269      0.731 
     1325     -1         -0.269      0.731 
     1326     -1         -0.269      0.731 
     1327      0         -0.269     -0.269 
     1328     -1         -0.269      0.731 
     1329     -1         -0.269      0.731 
     1330     -1         -0.269      0.731 
     1331     -1         -0.269      0.731 
     1332     -1         -0.269      0.731 
     1333     -1         -0.269      0.731 
     1334     -1         -0.269      0.731 
     1335      0         -0.269     -0.269 
     1336      1         -0.269     -1.269 
     1337     -1         -0.269      0.731 
     1338      1         -0.269     -1.269 
     1339     -1         -0.269      0.731 
     1340     -1         -0.269      0.731 
     1341      1         -0.269     -1.269 
     1342      0         -0.269     -0.269 
     1343      1         -0.269     -1.269 
     1344      0         -0.269     -0.269 
     1345     -1         -0.269      0.731 
     1346      0         -0.269     -0.269 
     1347      1         -0.269     -1.269 
     1348      1         -0.269     -1.269 
     1349     -1         -0.269      0.731 
     1350     -1         -0.269      0.731 
     1351      1         -0.269     -1.269 
     1352      1         -0.269     -1.269 
     1353      0         -0.269     -0.269 
     1354      1         -0.269     -1.269 
     1355      1         -0.269     -1.269 
     1356      1         -0.269     -1.269 
     1357      0         -0.269     -0.269 
     1358      1         -0.269     -1.269 
     1359     -1         -0.269      0.731 
     1360     -1         -0.269      0.731 
     1361      1         -0.269     -1.269 
     1362      1         -0.269     -1.269 
     1363      1         -0.269     -1.269 
     1364      0         -0.269     -0.269 
     1365      1         -0.269     -1.269 
     1366      0         -0.269     -0.269 
     1367     -1         -0.269      0.731 
     1368     -1         -0.269      0.731 
     1369     -1         -0.269      0.731 
     1370     -1         -0.269      0.731 
     1371     -1         -0.269      0.731 
     1372     -1         -0.269      0.731 
     1373     -1         -0.269      0.731 
     1374     -1         -0.269      0.731 
     1375     -1         -0.269      0.731 
     1376      0         -0.269     -0.269 
     1377     -1         -0.269      0.731 
     1378     -1         -0.269      0.731 
     1379     -1         -0.269      0.731 
     1380     -1         -0.269      0.731 
     1381     -1         -0.269      0.731 
     1382     -1         -0.269      0.731 
     1383     -1         -0.269      0.731 
     1384      0         -0.269     -0.269 
     1385      1         -0.269     -1.269 
     1386     -1         -0.269      0.731 
     1387      1         -0.269     -1.269 
     1388     -1         -0.269      0.731 
     1389     -1         -0.269      0.731 
     1390      1         -0.269     -1.269 
     1391      0         -0.269     -0.269 
     1392      1         -0.269     -1.269 
     1393      0         -0.269     -0.269 
     1394     -1         -0.269      0.731 
     1395      0         -0.269     -0.269 
     1396      1         -0.269     -1.269 
     1397      1         -0.269     -1.269 
     1398     -1         -0.269      0.731 
     1399     -1         -0.269      0.731 
     1400      1         -0.269     -1.269 
     1401      1         -0.269     -1.269 
     1402      0         -0.269     -0.269 
     1403      1         -0.269     -1.269 
     1404      1         -0.269     -1.269 
     1405      1         -0.269     -1.269 
     1406      0         -0.269     -0.269 
     1407      1         -0.269     -1.269 
     1408     -1         -0.269      0.731 
     1409     -1         -0.269      0.731 
     1410      1         -0.269     -1.269 
     1411      0         -0.269     -0.269 
     1412     -1         -0.269      0.731 
     1413     -1         -0.269      0.731 
     1414     -1         -0.269      0.731 
     1415     -1         -0.269      0.731 
     1416     -1         -0.269      0.731 
     1417     -1         -0.269      0.731 
     1418     -1         -0.269      0.731 
     1419     -1         -0.269      0.731 
     1420     -1         -0.269      0.731 
     1421      0         -0.269     -0.269 
     1422     -1         -0.269      0.731 
     1423     -1         -0.269      0.731 
     1424     -1         -0.269      0.731 
     1425     -1         -0.269      0.731 
     1426     -1         -0.269      0.731 
     1427     -1         -0.269      0.731 
     1428     -1         -0.269      0.731 
     1429      0         -0.269     -0.269 
     1430      1         -0.269     -1.269 
     1431     -1         -0.269      0.731 
     1432      1         -0.269     -1.269 
     1433     -1         -0.269      0.731 
     1434     -1         -0.269      0.731 
     1435      1         -0.269     -1.269 
     1436      0         -0.269     -0.269 
     1437      1         -0.269     -1.269 
     1438      0         -0.269     -0.269 
     1439     -1         -0.269      0.731 
     1440      0         -0.269     -0.269 
     1441      1         -0.269     -1.269 
     1442      1         -0.269     -1.269 
     1443      1         -0.269     -1.269 
     1444      0         -0.269     -0.269 
     1445     -1         -0.269      0.731 
     1446     -1         -0.269      0.731 
     1447     -1         -0.269      0.731 
     1448     -1         -0.269      0.731 
     1449     -1         -0.269      0.731 
     1450     -1         -0.269      0.731 
     1451     -1         -0.269      0.731 
     1452     -1         -0.269      0.731 
     1453     -1         -0.269      0.731 
     1454      0         -0.269     -0.269 
     1455     -1         -0.269      0.731 
     1456     -1         -0.269      0.731 
     1457     -1         -0.269      0.731 
     1458     -1         -0.269      0.731 
     1459     -1         -0.269      0.731 
     1460     -1         -0.269      0.731 
     1461     -1         -0.269      0.731 
     1462      0         -0.269     -0.269 
     1463      1         -0.269     -1.269 
     1464      0         -0.269     -0.269 
     1465     -1         -0.269      0.731 
     1466     -1         -0.269      0.731 
     1467     -1         -0.269      0.731 
     1468     -1         -0.269      0.731 
     1469     -1         -0.269      0.731 
     1470     -1         -0.269      0.731 
     1471     -1         -0.269      0.731 
     1472     -1         -0.269      0.731 
     1473     -1         -0.269      0.731 
     1474      0         -0.269     -0.269 
     1475     -1         -0.269      0.731 
     1476     -1         -0.269      0.731 
     1477     -1         -0.269      0.731 
     1478     -1         -0.269      0.731 
     1479     -1         -0.269      0.731 
     1480     -1         -0.269      0.731 
     1481     -1         -0.269      0.731 
     1482      0         -0.269     -0.269 
     1483      1         -0.269     -1.269 
     1484     -1         -0.269      0.731 
     1485      1         -0.269     -1.269 
     1486     -1         -0.269      0.731 
     1487     -1         -0.269      0.731 
     1488      1         -0.269     -1.269 
     1489      0         -0.269     -0.269 
     1490      1         -0.269     -1.269 
     1491      0         -0.269     -0.269 
     1492     -1         -0.269      0.731 
     1493      0         -0.269     -0.269 
     1494      1         -0.269     -1.269 
     1495      1         -0.269     -1.269 
     1496     -1         -0.269      0.731 
     1497     -1         -0.269      0.731 
     1498      1         -0.269     -1.269 
     1499      1         -0.269     -1.269 
     1500      0         -0.269     -0.269 
     1501      1         -0.269     -1.269 
     1502      1         -0.269     -1.269 
     1503      1         -0.269     -1.269 
     1504      0         -0.269     -0.269 
     1505      1         -0.269     -1.269 
     1506     -1         -0.269      0.731 
     1507     -1         -0.269      0.731 
     1508      1         -0.269     -1.269 
     1509      1         -0.269     -1.269 
     1510      1         -0.269     -1.269 
     1511      0         -0.269     -0.269 
     1512      1         -0.269     -1.269 
     1513      0         -0.269     -0.269 
     1514     -1         -0.269      0.731 
     1515     -1         -0.269      0.731 
     1516     -1         -0.269      0.731 
     1517     -1         -0.269      0.731 
     1518     -1         -0.269      0.731 
     1519     -1         -0.269      0.731 
     1520     -1         -0.269      0.731 
     1521     -1         -0.269      0.731 
     1522     -1         -0.269      0.731 
     1523      0         -0.269     -0.269 
     1524     -1         -0.269      0.731 
     1525     -1         -0.269      0.731 
     1526     -1         -0.269      0.731 
     1527     -1         -0.269      0.731 
     1528     -1         -0.269      0.731 
     1529     -1         -0.269      0.731 
     1530     -1         -0.269      0.731 
     1531      0         -0.269     -0.269 
     1532      1         -0.269     -1.269 
     1533     -1         -0.269      0.731 
     1534      1         -0.269     -1.269 
     1535     -1         -0.269      0.731 
     1536     -1         -0.269      0.731 
     1537      1         -0.269     -1.269 
     1538      0         -0.269     -0.269 
     1539      1         -0.269     -1.269 
     1540      0         -0.269     -0.269 
     1541     -1         -0.269      0.731 
     1542      0         -0.269     -0.269 
     1543      1         -0.269     -1.269 
     1544      1         -0.269     -1.269 
     1545     -1         -0.269      0.731 
     1546     -1         -0.269      0.731 
     1547      1         -0.269     -1.269 
     1548      1         -0.269     -1.269 
     1549      0         -0.269     -0.269 
     1550      1         -0.269     -1.269 
     1551      1         -0.269     -1.269 
     1552      1         -0.269     -1.269 
     1553      0         -0.269     -0.269 
     1554      1         -0.269     -1.269 
     1555     -1         -0.269      0.731 
     1556     -1         -0.269      0.731 
     1557      1         -0.269     -1.269 
     1558      1         -0.269     -1.269 
     1559      1         -0.269     -1.269 
     1560      1         -0.269     -1.269 
     1561      0         -0.269     -0.269 
     1562     -1         -0.269      0.731 
     1563     -1         -0.269      0.731 
     1564     -1         -0.269      0.731 
     1565     -1         -0.269      0.731 
     1566     -1         -0.269      0.731 
     1567     -1         -0.269      0.731 
     1568     -1         -0.269      0.731 
     1569     -1         -0.269      0.731 
     1570     -1         -0.269      0.731 
     1571      0         -0.269     -0.269 
     1572     -1         -0.269      0.731 
     1573     -1         -0.269      0.731 
     1574     -1         -0.269      0.731 
     1575     -1         -0.269      0.731 
     1576     -1         -0.269      0.731 
     1577     -1         -0.269      0.731 
     1578     -1         -0.269      0.731 
     1579      0         -0.269     -0.269 
     1580      1         -0.269     -1.269 
     1581     -1         -0.269      0.731 
     1582      1         -0.269     -1.269 
     1583     -1         -0.269      0.731 
     1584     -1         -0.269      0.731 
     1585      1         -0.269     -1.269 
     1586      0         -0.269     -0.269 
     1587      1         -0.269     -1.269 
     1588      0         -0.269     -0.269 
     1589     -1         -0.269      0.731 
     1590      0         -0.269     -0.269 
     1591      1         -0.269     -1.269 
     1592      1         -0.269     -1.269 
     1593     -1         -0.269      0.731 
     1594     -1         -0.269      0.731 
     1595      1         -0.269     -1.269 
     1596      1         -0.269     -1.269 
     1597      0         -0.269     -0.269 
     1598      1         -0.269     -1.269 
     1599      1         -0.269     -1.269 
     1600      1         -0.269     -1.269 
     1601      0         -0.269     -0.269 
     1602      1         -0.269     -1.269 
     1603     -1         -0.269      0.731 
     1604     -1         -0.269      0.731 
     1605      1         -0.269     -1.269 
     1606      1         -0.269     -1.269 
     1607      1         -0.269     -1.269 
     1608      0         -0.269     -0.269 
     1609     -1         -0.269      0.731 
     1610     -1         -0.269      0.731 
     1611     -1         -0.269      0.731 
     1612     -1         -0.269      0.731 
     1613     -1         -0.269      0.731 
     1614     -1         -0.269      0.731 
     1615     -1         -0.269      0.731 
     1616     -1         -0.269      0.731 
     1617     -1         -0.269      0.731 
     1618      0         -0.269     -0.269 
     1619     -1         -0.269      0.731 
     1620     -1         -0.269      0.731 
     1621     -1         -0.269      0.731 
     1622     -1         -0.269      0.731 
     1623     -1         -0.269      0.731 
     1624     -1         -0.269      0.731 
     1625     -1         -0.269      0.731 
     1626      0         -0.269     -0.269 
     1627      1         -0.269     -1.269 
     1628     -1         -0.269      0.731 
     1629      1         -0.269     -1.269 
     1630     -1         -0.269      0.731 
     1631     -1         -0.269      0.731 
     1632      1         -0.269     -1.269 
     1633      0         -0.269     -0.269 
     1634      1         -0.269     -1.269 
     1635      1         -0.269     -1.269 
     1636      0         -0.269     -0.269 
     1637     -1         -0.269      0.731 
     1638     -1         -0.269      0.731 
     1639     -1         -0.269      0.731 
     1640     -1         -0.269      0.731 
     1641     -1         -0.269      0.731 
     1642     -1         -0.269      0.731 
     1643     -1         -0.269      0.731 
     1644     -1         -0.269      0.731 
     1645     -1         -0.269      0.731 
     1646      0         -0.269     -0.269 
     1647     -1         -0.269      0.731 
     1648     -1         -0.269      0.731 
     1649     -1         -0.269      0.731 
     1650     -1         -0.269      0.731 
     1651     -1         -0.269      0.731 
     1652     -1         -0.269      0.731 
     1653      1         -0.269     -1.269 
     1654      0         -0.269     -0.269 
     1655     -1         -0.269      0.731 
     1656     -1         -0.269      0.731 
     1657     -1         -0.269      0.731 
     1658     -1         -0.269      0.731 
     1659     -1         -0.269      0.731 
     1660     -1         -0.269      0.731 
     1661     -1         -0.269      0.731 
     1662     -1         -0.269      0.731 
     1663     -1         -0.269      0.731 
     1664      0         -0.269     -0.269 
     1665     -1         -0.269      0.731 
     1666     -1         -0.269      0.731 
     1667     -1         -0.269      0.731 
     1668     -1         -0.269      0.731 
     1669     -1         -0.269      0.731 
     1670     -1         -0.269      0.731 
     1671     -1         -0.269      0.731 
     1672      0         -0.269     -0.269 
     1673      1         -0.269     -1.269 
     1674     -1         -0.269      0.731 
     1675      1         -0.269     -1.269 
     1676     -1         -0.269      0.731 
     1677      1         -0.269     -1.269 
     1678      0         -0.269     -0.269 
     1679     -1         -0.269      0.731 
     1680     -1         -0.269      0.731 
     1681     -1         -0.269      0.731 
     1682     -1         -0.269      0.731 
     1683     -1         -0.269      0.731 
     1684     -1         -0.269      0.731 
     1685     -1         -0.269      0.731 
     1686     -1         -0.269      0.731 
     1687     -1         -0.269      0.731 
     1688      0         -0.269     -0.269 
     1689     -1         -0.269      0.731 
     1690     -1         -0.269      0.731 
     1691     -1         -0.269      0.731 
     1692     -1         -0.269      0.731 
     1693     -1         -0.269      0.731 
     1694     -1         -0.269      0.731 
     1695     -1         -0.269      0.731 
     1696      0         -0.269     -0.269 
     1697      1         -0.269     -1.269 
     1698     -1         -0.269      0.731 
     1699      1         -0.269     -1.269 
     1700     -1         -0.269      0.731 
     1701     -1         -0.269      0.731 
     1702      1         -0.269     -1.269 
     1703      0         -0.269     -0.269 
     1704     -1         -0.269      0.731 
     1705     -1         -0.269      0.731 
     1706     -1         -0.269      0.731 
     1707     -1         -0.269      0.731 
     1708     -1         -0.269      0.731 
     1709     -1         -0.269      0.731 
     1710     -1         -0.269      0.731 
     1711     -1         -0.269      0.731 
     1712     -1         -0.269      0.731 
     1713      0         -0.269     -0.269 
     1714     -1         -0.269      0.731 
     1715     -1         -0.269      0.731 
     1716     -1         -0.269      0.731 
     1717     -1         -0.269      0.731 
     1718     -1         -0.269      0.731 
     1719     -1         -0.269      0.731 
     1720     -1         -0.269      0.731 
     1721      0         -0.269     -0.269 
     1722      1         -0.269     -1.269 
     1723     -1         -0.269      0.731 
     1724      1         -0.269     -1.269 
     1725      0         -0.269     -0.269 
     1726     -1         -0.269      0.731 
     1727     -1         -0.269      0.731 
     1728     -1         -0.269      0.731 
     1729     -1         -0.269      0.731 
     1730     -1         -0.269      0.731 
     1731     -1         -0.269      0.731 
     1732     -1         -0.269      0.731 
     1733     -1         -0.269      0.731 
     1734     -1         -0.269      0.731 
     1735      0         -0.269     -0.269 
     1736     -1         -0.269      0.731 
     1737     -1         -0.269      0.731 
     1738     -1         -0.269      0.731 
     1739     -1         -0.269      0.731 
     1740     -1         -0.269      0.731 
     1741     -1         -0.269      0.731 
     1742     -1         -0.269      0.731 
     1743      0         -0.269     -0.269 
     1744      1         -0.269     -1.269 
     1745     -1         -0.269      0.731 
     1746      1         -0.269     -1.269 
     1747     -1         -0.269      0.731 
     1748      1         -0.269     -1.269 
     1749      0         -0.269     -0.269 
     1750     -1         -0.269      0.731 
     1751     -1         -0.269      0.731 
     1752     -1         -0.269      0.731 
     1753     -1         -0.269      0.731 
     1754     -1         -0.269      0.731 
     1755     -1         -0.269      0.731 
     1756     -1         -0.269      0.731 
     1757     -1         -0.269      0.731 
     1758     -1         -0.269      0.731 
     1759      0         -0.269     -0.269 
     1760     -1         -0.269      0.731 
     1761     -1         -0.269      0.731 
     1762     -1         -0.269      0.731 
     1763     -1         -0.269      0.731 
     1764     -1         -0.269      0.731 
     1765     -1         -0.269      0.731 
     1766     -1         -0.269      0.731 
     1767      0         -0.269     -0.269 
     1768      1         -0.269     -1.269 
     1769     -1         -0.269      0.731 
     1770      1         -0.269     -1.269 
     1771     -1         -0.269      0.731 
     1772     -1         -0.269      0.731 
     1773      1         -0.269     -1.269 
     1774      0         -0.269     -0.269 
     1775      1         -0.269     -1.269 
     1776      0         -0.269     -0.269 
     1777      1         -0.269     -1.269 
     1778      0         -0.269     -0.269 
     1779     -1         -0.269      0.731 
     1780     -1         -0.269      0.731 
     1781     -1         -0.269      0.731 
     1782     -1         -0.269      0.731 
     1783     -1         -0.269      0.731 
     1784     -1         -0.269      0.731 
     1785     -1         -0.269      0.731 
     1786     -1         -0.269      0.731 
     1787     -1         -0.269      0.731 
     1788      0         -0.269     -0.269 
     1789     -1         -0.269      0.731 
     1790     -1         -0.269      0.731 
     1791     -1         -0.269      0.731 
     1792     -1         -0.269      0.731 
     1793     -1         -0.269      0.731 
     1794     -1         -0.269      0.731 
     1795     -1         -0.269      0.731 
     1796      0         -0.269     -0.269 
     1797      1         -0.269     -1.269 
     1798     -1         -0.269      0.731 
     1799      1         -0.269     -1.269 
     1800      1         -0.269     -1.269 
     1801      0         -0.269     -0.269 
     1802     -1         -0.269      0.731 
     1803     -1         -0.269      0.731 
     1804     -1         -0.269      0.731 
     1805     -1         -0.269      0.731 
     1806     -1         -0.269      0.731 
     1807     -1         -0.269      0.731 
     1808     -1         -0.269      0.731 
     1809     -1         -0.269      0.731 
     1810     -1         -0.269      0.731 
     1811      0         -0.269     -0.269 
     1812     -1         -0.269      0.731 
     1813     -1         -0.269      0.731 
     1814     -1         -0.269      0.731 
     1815     -1         -0.269      0.731 
     1816     -1         -0.269      0.731 
     1817     -1         -0.269      0.731 
     1818     -1         -0.269      0.731 
     1819      0         -0.269     -0.269 
     1820      1         -0.269     -1.269 
     1821     -1         -0.269      0.731 
     1822      1         -0.269     -1.269 
     1823     -1         -0.269      0.731 
     1824     -1         -0.269      0.731 
     1825      1         -0.269     -1.269 
     1826      0         -0.269     -0.269 
     1827      1         -0.269     -1.269 
     1828      0         -0.269     -0.269 
     1829     -1         -0.269      0.731 
     1830      0         -0.269     -0.269 
     1831      1         -0.269     -1.269 
     1832      1         -0.269     -1.269 
     1833     -1         -0.269      0.731 
     1834      1         -0.269     -1.269 
     1835      0         -0.269     -0.269 
     1836     -1         -0.269      0.731 
     1837     -1         -0.269      0.731 
     1838     -1         -0.269      0.731 
     1839      1         -0.269     -1.269 
     1840      0         -0.269     -0.269 
     1841     -1         -0.269      0.731 
     1842     -1         -0.269      0.731 
     1843     -1         -0.269      0.731 
     1844     -1         -0.269      0.731 
     1845     -1         -0.269      0.731 
     1846     -1         -0.269      0.731 
     1847     -1         -0.269      0.731 
     1848     -1         -0.269      0.731 
     1849     -1         -0.269      0.731 
     1850      0         -0.269     -0.269 
     1851     -1         -0.269      0.731 
     1852     -1         -0.269      0.731 
     1853     -1         -0.269      0.731 
     1854     -1         -0.269      0.731 
     1855     -1         -0.269      0.731 
     1856     -1         -0.269      0.731 
     1857     -1         -0.269      0.731 
     1858      0         -0.269     -0.269 
     1859      1         -0.269     -1.269 
     1860     -1         -0.269      0.731 
     1861      1         -0.269     -1.269 
     1862     -1         -0.269      0.731 
     1863     -1         -0.269      0.731 
     1864      1         -0.269     -1.269 
     1865      0         -0.269     -0.269 
     1866      1         -0.269     -1.269 
     1867      0         -0.269     -0.269 
     1868     -1         -0.269      0.731 
     1869      0         -0.269     -0.269 
     1870      1         -0.269     -1.269 
     1871      1         -0.269     -1.269 
     1872      0         -0.269     -0.269 
     1873     -1         -0.269      0.731 
     1874     -1         -0.269      0.731 
     1875     -1         -0.269      0.731 
     1876     -1         -0.269      0.731 
     1877     -1         -0.269      0.731 
     1878     -1         -0.269      0.731 
     1879     -1         -0.269      0.731 
     1880     -1         -0.269      0.731 
     1881     -1         -0.269      0.731 
     1882      0         -0.269     -0.269 
     1883     -1         -0.269      0.731 
     1884     -1         -0.269      0.731 
     1885     -1         -0.269      0.731 
     1886     -1         -0.269      0.731 
     1887     -1         -0.269      0.731 
     1888     -1         -0.269      0.731 
     1889     -1         -0.269      0.731 
     1890      0         -0.269     -0.269 
     1891      1         -0.269     -1.269 
     1892     -1         -0.269      0.731 
     1893      1         -0.269     -1.269 
     1894     -1         -0.269      0.731 
     1895     -1         -0.269      0.731 
     1896      1         -0.269     -1.269 
     1897      0         -0.269     -0.269 
     1898      1         -0.269     -1.269 
     1899      0         -0.269     -0.269 
     1900     -1         -0.269      0.731 
     1901      0         -0.269     -0.269 
     1902      1         -0.269     -1.269 
     1903      1         -0.269     -1.269 
     1904     -1         -0.269      0.731 
     1905     -1         -0.269      0.731 
     1906      1         -0.269     -1.269 
     1907      1         -0.269     -1.269 
     1908      0         -0.269     -0.269 
     1909      1         -0.269     -1.269 
     1910      1         -0.269     -1.269 
     1911      1         -0.269     -1.269 
     1912      0         -0.269     -0.269 
     1913     -1         -0.269      0.731 
     1914     -1         -0.269      0.731 
     1915     -1         -0.269      0.731 
     1916     -1         -0.269      0.731 
     1917     -1         -0.269      0.731 
     1918     -1         -0.269      0.731 
     1919     -1         -0.269      0.731 
     1920     -1         -0.269      0.731 
     1921     -1         -0.269      0.731 
     1922      0         -0.269     -0.269 
     1923     -1         -0.269      0.731 
     1924     -1         -0.269      0.731 
     1925     -1         -0.269      0.731 
     1926     -1         -0.269      0.731 
     1927     -1         -0.269      0.731 
     1928     -1         -0.269      0.731 
     1929     -1         -0.269      0.731 
     1930      0         -0.269     -0.269 
     1931      1         -0.269     -1.269 
     1932     -1         -0.269      0.731 
     1933      1         -0.269     -1.269 
     1934     -1         -0.269      0.731 
     1935     -1         -0.269      0.731 
     1936      1         -0.269     -1.269 
     1937      0         -0.269     -0.269 
     1938      1         -0.269     -1.269 
     1939      0         -0.269     -0.269 
     1940     -1         -0.269      0.731 
     1941      0         -0.269     -0.269 
     1942      1         -0.269     -1.269 
     1943      1         -0.269     -1.269 
     1944     -1         -0.269      0.731 
     1945     -1         -0.269      0.731 
     1946      1         -0.269     -1.269 
     1947      1         -0.269     -1.269 
     1948      1         -0.269     -1.269 
     1949      0         -0.269     -0.269 
     1950     -1         -0.269      0.731 
     1951     -1         -0.269      0.731 
     1952     -1         -0.269      0.731 
     1953     -1         -0.269      0.731 
