=== Run information ===

Scheme:       weka.classifiers.lazy.KStar -B 20 -M a
Relation:     cleaned_demone
Instances:    6268
Attributes:   5
              ID
              TRUNCATED
              possibly_sensitive
              retweeted_status
              reaction
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

KStar Beta Verion (0.1b).
Copyright (c) 1995-97 by Len Trigg (trigg@cs.waikato.ac.nz).
Java port to Weka by Abdelaziz Mahoui (am14@cs.waikato.ac.nz).

KStar options : -B 20 -M a 

Time taken to build model: 0 seconds

=== Predictions on training set ===

    inst#     actual  predicted      error
     1334     -1         -0.425      0.575 
     1335      0         -0.206     -0.206 
     1336      1         -0.207     -1.207 
     1337     -1         -0.185      0.815 
     1338      1         -0.135     -1.135 
     1339     -1         -0.21       0.79  
     1340     -1         -0.211      0.789 
     1341      1         -0.182     -1.182 
     1342      0         -0.213     -0.213 
     1343      1         -0.214     -1.214 
     1344      0         -0.215     -0.215 
     1345     -1         -0.181      0.819 
     1346      0         -0.18      -0.18  
     1347      1         -0.133     -1.133 
     1348      1         -0.22      -1.22  
     1349     -1         -0.187      0.813 
     1350     -1         -0.222      0.778 
     1351      1         -0.134     -1.134 
     1352      1         -0.135     -1.135 
     1353      0         -0.226     -0.226 
     1354      1         -0.138     -1.138 
     1355      1         -0.229     -1.229 
     1356      1         -0.176     -1.176 
     1357      0         -0.176     -0.176 
     1358      1         -0.146     -1.146 
     1359     -1         -0.236      0.764 
     1360     -1         -0.176      0.824 
     1361      1         -0.153     -1.153 
     1362      1         -0.159     -1.159 
     1363      1         -0.175     -1.175 
     1364      0         -0.163     -0.163 
     1365      1         -0.175     -1.175 
     1366      0         -0.247     -0.247 
     1367     -1         -0.249      0.751 
     1368     -1         -0.176      0.824 
     1369     -1         -0.252      0.748 
     1370     -1         -0.182      0.818 
     1371     -1         -0.254      0.746 
     1372     -1         -0.177      0.823 
     1373     -1         -0.177      0.823 
     1374     -1         -0.193      0.807 
     1375     -1         -0.259      0.741 
     1376      0         -0.26      -0.26  
     1377     -1         -0.261      0.739 
     1378     -1         -0.175      0.825 
     1379     -1         -0.174      0.826 
     1380     -1         -0.173      0.827 
     1381     -1         -0.265      0.735 
     1382     -1         -0.266      0.734 
     1383     -1         -0.266      0.734 
     1384      0         -0.267     -0.267 
     1385      1         -0.267     -1.267 
     1386     -1         -0.222      0.778 
     1387      1         -0.165     -1.165 
     1388     -1         -0.226      0.774 
     1389     -1         -0.27       0.73  
     1390      1         -0.271     -1.271 
     1391      0         -0.272     -0.272 
     1392      1         -0.161     -1.161 
     1393      0         -0.16      -0.16  
     1394     -1         -0.235      0.765 
     1395      0         -0.411     -0.411 
     1396      1         -0.159     -1.159 
     1397      1         -0.412     -1.412 
     1398     -1         -0.241      0.759 
     1399     -1         -0.279      0.721 
     1400      1         -0.243     -1.243 
     1401      1         -0.281     -1.281 
     1402      0         -0.282     -0.282 
     1403      1         -0.283     -1.283 
     1404      1         -0.158     -1.158 
     1405      1         -0.159     -1.159 
     1406      0         -0.287     -0.287 
     1407      1         -0.16      -1.16  
     1408     -1         -0.29       0.71  
     1409     -1         -0.292      0.708 
     1410      1         -0.163     -1.163 
     1411      0         -0.294     -0.294 
     1412     -1         -0.264      0.736 
     1413     -1         -0.441      0.559 
     1414     -1         -0.298      0.702 
     1415     -1         -0.299      0.701 
     1416     -1         -0.446      0.554 
     1417     -1         -0.301      0.699 
     1418     -1         -0.302      0.698 
     1419     -1         -0.303      0.697 
     1420     -1         -0.176      0.824 
     1421      0         -0.304     -0.304 
     1422     -1         -0.305      0.695 
     1423     -1         -0.305      0.695 
     1424     -1         -0.306      0.694 
     1425     -1         -0.306      0.694 
     1426     -1         -0.306      0.694 
     1427     -1         -0.457      0.543 
     1428     -1         -0.458      0.542 
     1429      0         -0.306     -0.306 
     1430      1         -0.185     -1.185 
     1431     -1         -0.306      0.694 
     1432      1         -0.306     -1.306 
     1433     -1         -0.306      0.694 
     1434     -1         -0.459      0.541 
     1435      1         -0.306     -1.306 
     1436      0         -0.307     -0.307 
     1437      1         -0.307     -1.307 
     1438      0         -0.293     -0.293 
     1439     -1         -0.195      0.805 
     1440      0         -0.196     -0.196 
     1441      1         -0.197     -1.197 
     1442      1         -0.198     -1.198 
     1443      1         -0.2       -1.2   
     1444      0         -0.202     -0.202 
     1445     -1         -0.459      0.541 
     1446     -1         -0.303      0.697 
     1447     -1         -0.314      0.686 
     1448     -1         -0.21       0.79  
     1449     -1         -0.315      0.685 
     1450     -1         -0.458      0.542 
     1451     -1         -0.215      0.785 
     1452     -1         -0.457      0.543 
     1453     -1         -0.317      0.683 
     1454      0         -0.317     -0.317 
     1455     -1         -0.317      0.683 
     1456     -1         -0.317      0.683 
     1457     -1         -0.451      0.549 
     1458     -1         -0.225      0.775 
     1459     -1         -0.48       0.52  
     1460     -1         -0.318      0.682 
     1461     -1         -0.318      0.682 
     1462      0         -0.317     -0.317 
     1463      1         -0.317     -1.317 
     1464      0         -0.468     -0.468 
     1465     -1         -0.315      0.685 
     1466     -1         -0.234      0.766 
     1467     -1         -0.235      0.765 
     1468     -1         -0.318      0.682 
     1469     -1         -0.236      0.764 
     1470     -1         -0.236      0.764 
     1471     -1         -0.318      0.682 
     1472     -1         -0.317      0.683 
     1473     -1         -0.317      0.683 
     1474      0         -0.237     -0.237 
     1475     -1         -0.316      0.684 
     1476     -1         -0.315      0.685 
     1477     -1         -0.238      0.762 
     1478     -1         -0.314      0.686 
     1479     -1         -0.238      0.762 
     1480     -1         -0.237      0.763 
     1481     -1         -0.237      0.763 
     1482      0         -0.236     -0.236 
     1483      1         -0.235     -1.235 
     1484     -1         -0.235      0.765 
     1485      1         -0.307     -1.307 
     1486     -1         -0.234      0.766 
     1487     -1         -0.253      0.747 
     1488      1         -0.305     -1.305 
     1489      0         -0.249     -0.249 
     1490      1         -0.317     -1.317 
     1491      0         -0.304     -0.304 
     1492     -1         -0.318      0.682 
     1493      0         -0.303     -0.303 
     1494      1         -0.228     -1.228 
     1495      1         -0.303     -1.303 
     1496     -1         -0.32       0.68  
     1497     -1         -0.303      0.697 
     1498      1         -0.321     -1.321 
     1499      1         -0.303     -1.303 
     1500      0         -0.322     -0.322 
     1501      1         -0.226     -1.226 
     1502      1         -0.303     -1.303 
     1503      1         -0.226     -1.226 
     1504      0         -0.304     -0.304 
     1505      1         -0.304     -1.304 
     1506     -1         -0.329      0.671 
     1507     -1         -0.306      0.694 
     1508      1         -0.229     -1.229 
     1509      1         -0.352     -1.352 
     1510      1         -0.231     -1.231 
     1511      0         -0.308     -0.308 
     1512      1         -0.351     -1.351 
     1513      0         -0.31      -0.31  
     1514     -1         -0.31       0.69  
     1515     -1         -0.237      0.763 
     1516     -1         -0.238      0.762 
     1517     -1         -0.312      0.688 
     1518     -1         -0.313      0.687 
     1519     -1         -0.341      0.659 
     1520     -1         -0.313      0.687 
     1521     -1         -0.314      0.686 
     1522     -1         -0.314      0.686 
     1523      0         -0.343     -0.343 
     1524     -1         -0.313      0.687 
     1525     -1         -0.313      0.687 
     1526     -1         -0.313      0.687 
     1527     -1         -0.312      0.688 
     1528     -1         -0.312      0.688 
     1529     -1         -0.311      0.689 
     1530     -1         -0.347      0.653 
     1531      0         -0.309     -0.309 
     1532      1         -0.309     -1.309 
     1533     -1         -0.348      0.652 
     1534      1         -0.307     -1.307 
     1535     -1         -0.307      0.693 
     1536     -1         -0.307      0.693 
     1537      1         -0.347     -1.347 
     1538      0         -0.305     -0.305 
     1539      1         -0.254     -1.254 
     1540      0         -0.304     -0.304 
     1541     -1         -0.255      0.745 
     1542      0         -0.303     -0.303 
     1543      1         -0.303     -1.303 
     1544      1         -0.303     -1.303 
     1545     -1         -0.303      0.697 
     1546     -1         -0.259      0.741 
     1547      1         -0.303     -1.303 
     1548      1         -0.261     -1.261 
     1549      0         -0.355     -0.355 
     1550      1         -0.263     -1.263 
     1551      1         -0.304     -1.304 
     1552      1         -0.141     -1.141 
     1553      0         -0.267     -0.267 
     1554      1         -0.268     -1.268 
     1555     -1         -0.27       0.73  
     1556     -1         -0.307      0.693 
     1557      1         -0.307     -1.307 
     1558      1         -0.275     -1.275 
     1559      1         -0.309     -1.309 
     1560      1         -0.368     -1.368 
     1561      0         -0.311     -0.311 
     1562     -1         -0.312      0.688 
     1563     -1         -0.313      0.687 
     1564     -1         -0.313      0.687 
     1565     -1         -0.288      0.712 
     1566     -1         -0.29       0.71  
     1567     -1         -0.393      0.607 
     1568     -1         -0.316      0.684 
     1569     -1         -0.317      0.683 
     1570     -1         -0.296      0.704 
     1571      0         -0.297     -0.297 
     1572     -1         -0.299      0.701 
     1573     -1         -0.502      0.498 
     1574     -1         -0.318      0.682 
     1575     -1         -0.302      0.698 
     1576     -1         -0.397      0.603 
     1577     -1         -0.304      0.696 
     1578     -1         -0.304      0.696 
     1579      0         -0.319     -0.319 
     1580      1         -0.32      -1.32  
     1581     -1         -0.306      0.694 
     1582      1         -0.321     -1.321 
     1583     -1         -0.396      0.604 
     1584     -1         -0.307      0.693 
     1585      1         -0.395     -1.395 
     1586      0         -0.324     -0.324 
     1587      1         -0.325     -1.325 
     1588      0         -0.326     -0.326 
     1589     -1         -0.327      0.673 
     1590      0         -0.309     -0.309 
     1591      1         -0.276     -1.276 
     1592      1         -0.309     -1.309 
     1593     -1         -0.433      0.567 
     1594     -1         -0.332      0.668 
     1595      1         -0.333     -1.333 
     1596      1         -0.334     -1.334 
     1597      0         -0.313     -0.313 
     1598      1         -0.337     -1.337 
     1599      1         -0.315     -1.315 
     1600      1         -0.316     -1.316 
     1601      0         -0.322     -0.322 
     1602      1         -0.32      -1.32  
     1603     -1         -0.322      0.678 
     1604     -1         -0.349      0.651 
     1605      1         -0.351     -1.351 
     1606      1         -0.457     -1.457 
     1607      1         -0.329     -1.329 
     1608      0         -0.357     -0.357 
     1609     -1         -0.465      0.535 
     1610     -1         -0.409      0.591 
     1611     -1         -0.47       0.53  
     1612     -1         -0.41       0.59  
     1613     -1         -0.342      0.658 
     1614     -1         -0.344      0.656 
     1615     -1         -0.346      0.654 
     1616     -1         -0.348      0.652 
     1617     -1         -0.349      0.651 
     1618      0         -0.428     -0.428 
     1619     -1         -0.352      0.648 
     1620     -1         -0.489      0.511 
     1621     -1         -0.386      0.614 
     1622     -1         -0.388      0.612 
     1623     -1         -0.494      0.506 
     1624     -1         -0.392      0.608 
     1625     -1         -0.447      0.553 
     1626      0         -0.396     -0.396 
     1627      1         -0.5       -1.5   
     1628     -1         -0.399      0.601 
     1629      1         -0.363     -1.363 
     1630     -1         -0.365      0.635 
     1631     -1         -0.508      0.492 
     1632      1         -0.367     -1.367 
     1633      0         -0.408     -0.408 
     1634      1         -0.371     -1.371 
     1635      1         -0.405     -1.405 
     1636      0         -0.406     -0.406 
     1637     -1         -0.408      0.592 
     1638     -1         -0.379      0.621 
     1639     -1         -0.381      0.619 
     1640     -1         -0.41       0.59  
     1641     -1         -0.41       0.59  
     1642     -1         -0.531      0.469 
     1643     -1         -0.388      0.612 
     1644     -1         -0.389      0.611 
     1645     -1         -0.41       0.59  
     1646      0         -0.538     -0.538 
     1647     -1         -0.471      0.529 
     1648     -1         -0.542      0.458 
     1649     -1         -0.396      0.604 
     1650     -1         -0.398      0.602 
     1651     -1         -0.442      0.558 
     1652     -1         -0.444      0.556 
     1653      1         -0.401     -1.401 
     1654      0         -0.404     -0.404 
     1655     -1         -0.403      0.597 
     1656     -1         -0.405      0.595 
     1657     -1         -0.452      0.548 
     1658     -1         -0.453      0.547 
     1659     -1         -0.408      0.592 
     1660     -1         -0.409      0.591 
     1661     -1         -0.564      0.436 
     1662     -1         -0.565      0.435 
     1663     -1         -0.411      0.589 
     1664      0         -0.412     -0.412 
     1665     -1         -0.462      0.538 
     1666     -1         -0.464      0.536 
     1667     -1         -0.571      0.429 
     1668     -1         -0.572      0.428 
     1669     -1         -0.467      0.533 
     1670     -1         -0.467      0.533 
     1671     -1         -0.574      0.426 
     1672      0         -0.417     -0.417 
     1673      1         -0.47      -1.47  
     1674     -1         -0.471      0.529 
     1675      1         -0.419     -1.419 
     1676     -1         -0.42       0.58  
     1677      1         -0.474     -1.474 
     1678      0         -0.475     -0.475 
     1679     -1         -0.476      0.524 
     1680     -1         -0.388      0.612 
     1681     -1         -0.479      0.521 
     1682     -1         -0.427      0.573 
     1683     -1         -0.481      0.519 
     1684     -1         -0.582      0.418 
     1685     -1         -0.429      0.571 
     1686     -1         -0.484      0.516 
     1687     -1         -0.485      0.515 
     1688      0         -0.486     -0.486 
     1689     -1         -0.487      0.513 
     1690     -1         -0.524      0.476 
     1691     -1         -0.547      0.453 
     1692     -1         -0.489      0.511 
     1693     -1         -0.49       0.51  
     1694     -1         -0.49       0.51  
     1695     -1         -0.491      0.509 
     1696      0         -0.368     -0.368 
     1697      1         -0.367     -1.367 
     1698     -1         -0.586      0.414 
     1699      1         -0.367     -1.367 
     1700     -1         -0.439      0.561 
     1701     -1         -0.439      0.561 
     1702      1         -0.493     -1.493 
     1703      0         -0.494     -0.494 
     1704     -1         -0.495      0.505 
     1705     -1         -0.495      0.505 
     1706     -1         -0.496      0.504 
     1707     -1         -0.588      0.412 
     1708     -1         -0.375      0.625 
     1709     -1         -0.375      0.625 
     1710     -1         -0.588      0.412 
     1711     -1         -0.443      0.557 
     1712     -1         -0.518      0.482 
     1713      0         -0.499     -0.499 
     1714     -1         -0.444      0.556 
     1715     -1         -0.499      0.501 
     1716     -1         -0.587      0.413 
     1717     -1         -0.444      0.556 
     1718     -1         -0.5        0.5   
     1719     -1         -0.501      0.499 
     1720     -1         -0.557      0.443 
     1721      0         -0.501     -0.501 
     1722      1         -0.501     -1.501 
     1723     -1         -0.584      0.416 
     1724      1         -0.371     -1.371 
     1725      0         -0.503     -0.503 
     1726     -1         -0.503      0.497 
     1727     -1         -0.581      0.419 
     1728     -1         -0.504      0.496 
     1729     -1         -0.505      0.495 
     1730     -1         -0.505      0.495 
     1731     -1         -0.441      0.559 
     1732     -1         -0.441      0.559 
     1733     -1         -0.506      0.494 
     1734     -1         -0.44       0.56  
     1735      0         -0.575     -0.575 
     1736     -1         -0.506      0.494 
     1737     -1         -0.506      0.494 
     1738     -1         -0.437      0.563 
     1739     -1         -0.506      0.494 
     1740     -1         -0.506      0.494 
     1741     -1         -0.505      0.495 
     1742     -1         -0.505      0.495 
     1743      0         -0.432     -0.432 
     1744      1         -0.431     -1.431 
     1745     -1         -0.431      0.569 
     1746      1         -0.43      -1.43  
     1747     -1         -0.43       0.57  
     1748      1         -0.382     -1.382 
     1749      0         -0.43      -0.43  
     1750     -1         -0.501      0.499 
     1751     -1         -0.5        0.5   
     1752     -1         -0.429      0.571 
     1753     -1         -0.499      0.501 
     1754     -1         -0.428      0.572 
     1755     -1         -0.428      0.572 
     1756     -1         -0.394      0.606 
     1757     -1         -0.496      0.504 
     1758     -1         -0.495      0.505 
     1759      0         -0.494     -0.494 
     1760     -1         -0.493      0.507 
     1761     -1         -0.399      0.601 
     1762     -1         -0.422      0.578 
     1763     -1         -0.421      0.579 
     1764     -1         -0.489      0.511 
     1765     -1         -0.488      0.512 
     1766     -1         -0.486      0.514 
     1767      0         -0.441     -0.441 
     1768      1         -0.415     -1.415 
     1769     -1         -0.483      0.517 
     1770      1         -0.414     -1.414 
     1771     -1         -0.413      0.587 
     1772     -1         -0.552      0.448 
     1773      1         -0.405     -1.405 
     1774      0         -0.412     -0.412 
     1775      1         -0.474     -1.474 
     1776      0         -0.473     -0.473 
     1777      1         -0.429     -1.429 
     1778      0         -0.41      -0.41  
     1779     -1         -0.546      0.454 
     1780     -1         -0.469      0.531 
     1781     -1         -0.41       0.59  
     1782     -1         -0.543      0.457 
     1783     -1         -0.5        0.5   
     1784     -1         -0.408      0.592 
     1785     -1         -0.425      0.575 
     1786     -1         -0.426      0.574 
     1787     -1         -0.426      0.574 
     1788      0         -0.492     -0.492 
     1789     -1         -0.459      0.541 
     1790     -1         -0.404      0.596 
     1791     -1         -0.532      0.468 
     1792     -1         -0.456      0.544 
     1793     -1         -0.529      0.471 
     1794     -1         -0.445      0.555 
     1795     -1         -0.452      0.548 
     1796      0         -0.45      -0.45  
     1797      1         -0.449     -1.449 
     1798     -1         -0.397      0.603 
     1799      1         -0.447     -1.447 
     1800      1         -0.517     -1.517 
     1801      0         -0.445     -0.445 
     1802     -1         -0.515      0.485 
     1803     -1         -0.444      0.556 
     1804     -1         -0.443      0.557 
     1805     -1         -0.39       0.61  
     1806     -1         -0.441      0.559 
     1807     -1         -0.429      0.571 
     1808     -1         -0.449      0.551 
     1809     -1         -0.551      0.449 
     1810     -1         -0.437      0.563 
     1811      0         -0.436     -0.436 
     1812     -1         -0.38       0.62  
     1813     -1         -0.379      0.621 
     1814     -1         -0.377      0.623 
     1815     -1         -0.432      0.568 
     1816     -1         -0.373      0.627 
     1817     -1         -0.498      0.502 
     1818     -1         -0.428      0.572 
     1819      0         -0.367     -0.367 
     1820      1         -0.365     -1.365 
     1821     -1         -0.492      0.508 
     1822      1         -0.423     -1.423 
     1823     -1         -0.422      0.578 
     1824     -1         -0.421      0.579 
     1825      1         -0.486     -1.486 
     1826      0         -0.434     -0.434 
     1827      1         -0.484     -1.484 
     1828      0         -0.416     -0.416 
     1829     -1         -0.415      0.585 
     1830      0         -0.414     -0.414 
     1831      1         -0.413     -1.413 
     1832      1         -0.412     -1.412 
     1833     -1         -0.412      0.588 
     1834      1         -0.411     -1.411 
     1835      0         -0.483     -0.483 
     1836     -1         -0.41       0.59  
     1837     -1         -0.41       0.59  
     1838     -1         -0.409      0.591 
     1839      1         -0.408     -1.408 
     1840      0         -0.408     -0.408 
     1841     -1         -0.408      0.592 
     1842     -1         -0.435      0.565 
     1843     -1         -0.327      0.673 
     1844     -1         -0.406      0.594 
     1845     -1         -0.323      0.677 
     1846     -1         -0.405      0.595 
     1847     -1         -0.404      0.596 
     1848     -1         -0.485      0.515 
     1849     -1         -0.402      0.598 
     1850      0         -0.313     -0.313 
     1851     -1         -0.485      0.515 
     1852     -1         -0.413      0.587 
     1853     -1         -0.484      0.516 
     1854     -1         -0.411      0.589 
     1855     -1         -0.396      0.604 
     1856     -1         -0.395      0.605 
     1857     -1         -0.298      0.702 
     1858      0         -0.296     -0.296 
     1859      1         -0.294     -1.294 
     1860     -1         -0.39       0.61  
     1861      1         -0.389     -1.389 
     1862     -1         -0.4        0.6   
     1863     -1         -0.387      0.613 
     1864      1         -0.386     -1.386 
     1865      0         -0.476     -0.476 
     1866      1         -0.384     -1.384 
     1867      0         -0.383     -0.383 
     1868     -1         -0.383      0.617 
     1869      0         -0.388     -0.388 
     1870      1         -0.273     -1.273 
     1871      1         -0.272     -1.272 
     1872      0         -0.38      -0.38  
     1873     -1         -0.474      0.526 
     1874     -1         -0.269      0.731 
     1875     -1         -0.268      0.732 
     1876     -1         -0.266      0.734 
     1877     -1         -0.377      0.623 
     1878     -1         -0.471      0.529 
     1879     -1         -0.47       0.53  
     1880     -1         -0.375      0.625 
     1881     -1         -0.374      0.626 
     1882      0         -0.467     -0.467 
     1883     -1         -0.466      0.534 
     1884     -1         -0.465      0.535 
     1885     -1         -0.371      0.629 
     1886     -1         -0.37       0.63  
     1887     -1         -0.461      0.539 
     1888     -1         -0.46       0.54  
     1889     -1         -0.367      0.633 
     1890      0         -0.456     -0.456 
     1891      1         -0.24      -1.24  
     1892     -1         -0.363      0.637 
     1893      1         -0.361     -1.361 
     1894     -1         -0.235      0.765 
     1895     -1         -0.359      0.641 
     1896      1         -0.337     -1.337 
     1897      0         -0.357     -0.357 
     1898      1         -0.356     -1.356 
     1899      0         -0.355     -0.355 
     1900     -1         -0.354      0.646 
     1901      0         -0.353     -0.353 
     1902      1         -0.352     -1.352 
     1903      1         -0.435     -1.435 
     1904     -1         -0.328      0.672 
     1905     -1         -0.35       0.65  
     1906      1         -0.216     -1.216 
     1907      1         -0.215     -1.215 
     1908      0         -0.348     -0.348 
     1909      1          0.223     -0.777 
     1910      1         -0.429     -1.429 
     1911      1         -0.346     -1.346 
     1912      0         -0.211     -0.211 
     1913     -1         -0.429      0.571 
     1914     -1         -0.345      0.655 
     1915     -1         -0.345      0.655 
     1916     -1         -0.208      0.792 
     1917     -1         -0.344      0.656 
     1918     -1         -0.343      0.657 
     1919     -1         -0.342      0.658 
     1920     -1         -0.204      0.796 
     1921     -1         -0.203      0.797 
     1922      0         -0.424     -0.424 
     1923     -1         -0.338      0.662 
     1924     -1         -0.337      0.663 
     1925     -1         -0.336      0.664 
     1926     -1         -0.423      0.577 
     1927     -1         -0.333      0.667 
     1928     -1         -0.332      0.668 
     1929     -1         -0.33       0.67  
     1930      0         -0.342     -0.342 
     1931      1         -0.186     -1.186 
     1932     -1         -0.185      0.815 
     1933      1         -0.323     -1.323 
     1934     -1         -0.322      0.678 
     1935     -1         -0.18       0.82  
     1936      1         -0.318     -1.318 
     1937      0         -0.317     -0.317 
     1938      1          0.23      -0.77  
     1939      0         -0.414     -0.414 
     1940     -1         -0.28       0.72  
     1941      0         -0.413     -0.413 
     1942      1         -0.31      -1.31  
     1943      1         -0.166     -1.166 
     1944     -1         -0.308      0.692 
     1945     -1         -0.307      0.693 
     1946      1         -0.306     -1.306 
     1947      1         -0.16      -1.16  
     1948      1         -0.159     -1.159 
     1949      0         -0.411     -0.411 
     1950     -1         -0.411      0.589 
     1951     -1         -0.411      0.589 
     1952     -1         -0.411      0.589 
     1953     -1         -0.156      0.844 
     1954     -1         -0.371      0.629 
     1955     -1         -0.154      0.846 
     1956     -1         -0.295      0.705 
     1957     -1         -0.294      0.706 
     1958     -1         -0.406      0.594 
     1959      0         -0.292     -0.292 
     1960     -1         -0.29       0.71  
     1961     -1         -0.289      0.711 
     1962     -1         -0.145      0.855 
     1963     -1         -0.286      0.714 
     1964     -1         -0.284      0.716 
     1965     -1         -0.397      0.603 
     1966     -1         -0.396      0.604 
     1967      0         -0.137     -0.137 
     1968      1         -0.136     -1.136 
     1969     -1         -0.39       0.61  
     1970      1         -0.133     -1.133 
     1971     -1         -0.132      0.868 
     1972     -1         -0.131      0.869 
     1973      1         -0.267     -1.267 
     1974      0         -0.265     -0.265 
     1975      1         -0.264     -1.264 
     1976      0         -0.263     -0.263 
     1977     -1         -0.373      0.627 
     1978      0         -0.26      -0.26  
     1979      1         -0.122     -1.122 
     1980      1         -0.121     -1.121 
     1981     -1         -0.256      0.744 
     1982     -1         -0.12       0.88  
     1983      1         -0.254     -1.254 
     1984      1         -0.253     -1.253 
     1985      0         -0.117     -0.117 
     1986      1         -0.251     -1.251 
     1987      1         -0.25      -1.25  
     1988      1         -0.115     -1.115 
     1989      0         -0.25      -0.25  
     1990      1         -0.343     -1.343 
     1991     -1         -0.114      0.886 
     1992     -1         -0.249      0.751 
     1993      1         -0.248     -1.248 
     1994      1         -0.248     -1.248 
     1995      1         -0.111     -1.111 
     1996      1         -0.248     -1.248 
     1997      0         -0.249     -0.249 
     1998     -1         -0.331      0.669 
     1999     -1         -0.249      0.751 
     2000     -1         -0.249      0.751 
     2001     -1         -0.249      0.751 
     2002     -1         -0.343      0.657 
     2003     -1         -0.17       0.83  
     2004     -1         -0.249      0.751 
     2005     -1         -0.108      0.892 
     2006     -1         -0.249      0.751 
     2007      0         -0.248     -0.248 
     2008     -1         -0.248      0.752 
     2009     -1         -0.105      0.895 
     2010     -1         -0.247      0.753 
     2011     -1         -0.246      0.754 
     2012     -1         -0.246      0.754 
     2013     -1         -0.245      0.755 
     2014     -1         -0.147      0.853 
     2015      0         -0.144     -0.144 
     2016      1         -0.098     -1.098 
     2017     -1         -0.097      0.903 
     2018      1         -0.096     -1.096 
     2019     -1         -0.095      0.905 
     2020     -1         -0.094      0.906 
     2021      1         -0.285     -1.285 
     2022      0         -0.235     -0.235 
     2023      1         -0.09      -1.09  
     2024      0         -0.28      -0.28  
     2025     -1         -0.088      0.912 
     2026      0         -0.087     -0.087 
     2027      1         -0.115     -1.115 
     2028      1         -0.275     -1.275 
     2029     -1         -0.274      0.726 
     2030     -1         -0.227      0.773 
     2031      1         -0.226     -1.226 
     2032      1         -0.08      -1.08  
     2033      0         -0.106     -0.106 
     2034      1         -0.078     -1.078 
     2035      1         -0.268     -1.268 
     2036      1         -0.221     -1.221 
     2037      0         -0.221     -0.221 
     2038      1         -0.22      -1.22  
     2039     -1         -0.076      0.924 
     2040     -1         -0.219      0.781 
     2041      1         -0.074     -1.074 
     2042      1         -0.095     -1.095 
     2043      1         -0.218     -1.218 
     2044      0         -0.095     -0.095 
     2045     -1         -0.073      0.927 
     2046     -1         -0.217      0.783 
     2047      1         -0.217     -1.217 
     2048      1         -0.217     -1.217 
     2049      0         -0.093     -0.093 
     2050      1         -0.217     -1.217 
     2051      1         -0.266     -1.266 
     2052      1         -0.069     -1.069 
     2053      0         -0.218     -0.218 
     2054      1         -0.068     -1.068 
     2055      1         -0.068     -1.068 
     2056      1         -0.069     -1.069 
     2057      0         -0.069     -0.069 
     2058      1         -0.07      -1.07  
     2059     -1         -0.092      0.908 
     2060     -1         -0.221      0.779 
     2061      1         -0.073     -1.073 
     2062      1         -0.222     -1.222 
     2063      1         -0.275     -1.275 
     2064      0         -0.223     -0.223 
     2065      1         -0.224     -1.224 
     2066      0         -0.225     -0.225 
     2067     -1         -0.226      0.774 
     2068     -1         -0.227      0.773 
     2069     -1         -0.085      0.915 
     2070     -1         -0.286      0.714 
     2071     -1         -0.228      0.772 
     2072     -1         -0.229      0.771 
     2073     -1         -0.229      0.771 
     2074     -1         -0.229      0.771 
     2075     -1         -0.291      0.709 
     2076      0         -0.093     -0.093 
     2077     -1         -0.229      0.771 
     2078     -1         -0.095      0.905 
     2079     -1         -0.229      0.771 
     2080     -1         -0.229      0.771 
     2081     -1         -0.229      0.771 
     2082     -1         -0.228      0.772 
     2083     -1         -0.081      0.919 
     2084      0         -0.08      -0.08  
     2085      1         -0.078     -1.078 
     2086     -1         -0.296      0.704 
     2087      1         -0.102     -1.102 
     2088     -1         -0.224      0.776 
     2089     -1         -0.223      0.777 
     2090      1         -0.076     -1.076 
     2091      0         -0.106     -0.106 
     2092      1         -0.22      -1.22  
     2093      0         -0.297     -0.297 
     2094     -1         -0.218      0.782 
     2095      0         -0.298     -0.298 
     2096      1         -0.216     -1.216 
     2097      1         -0.216     -1.216 
     2098     -1         -0.215      0.785 
     2099     -1         -0.215      0.785 
     2100      1         -0.214     -1.214 
     2101      1         -0.213     -1.213 
     2102      0         -0.213     -0.213 
     2103      1         -0.302     -1.302 
     2104      1         -0.213     -1.213 
     2105      1         -0.213     -1.213 
     2106      0         -0.213     -0.213 
     2107      1         -0.213     -1.213 
     2108     -1         -0.214      0.786 
     2109     -1         -0.214      0.786 
     2110      1         -0.214     -1.214 
     2111      1         -0.215     -1.215 
     2112      1         -0.215     -1.215 
     2113      0         -0.216     -0.216 
     2114      1         -0.133     -1.133 
     2115      0         -0.218     -0.218 
     2116     -1         -0.084      0.916 
     2117     -1         -0.22       0.78  
     2118     -1         -0.221      0.779 
     2119     -1         -0.329      0.671 
     2120     -1         -0.33       0.67  
     2121     -1         -0.254      0.746 
     2122     -1         -0.332      0.668 
     2123     -1         -0.147      0.853 
     2124     -1         -0.225      0.775 
     2125      0         -0.15      -0.15  
     2126     -1         -0.226      0.774 
     2127     -1         -0.227      0.773 
     2128     -1         -0.154      0.846 
     2129     -1         -0.155      0.845 
     2130     -1         -0.08       0.92  
     2131     -1         -0.228      0.772 
     2132     -1         -0.228      0.772 
     2133      0         -0.077     -0.077 
     2134      1         -0.228     -1.228 
     2135     -1         -0.228      0.772 
     2136      1         -0.228     -1.228 
     2137     -1         -0.34       0.66  
     2138     -1         -0.228      0.772 
     2139      1         -0.228     -1.228 
     2140      0         -0.162     -0.162 
